transit_date,station_complex_id,station_ridership,inside_zone
2/25/2024,159,7353,0
2/25/2024,234,35,1
2/25/2024,311,7861,0
2/25/2024,471,7787,1
2/25/2024,146,3376,0
2/25/2024,623,29693,1
2/25/2024,413,2421,1
2/25/2024,155,2986,0
2/25/2024,333,3885,1
2/25/2024,222,4,0
2/25/2024,297,584,0
2/25/2024,16,9271,1
2/25/2024,323,8340,1
2/25/2024,306,3253,0
2/25/2024,319,5397,1
2/25/2024,414,3096,1
2/25/2024,475,5918,0
2/25/2024,440,3260,0
2/25/2024,404,7393,1
2/25/2024,158,3692,0
2/25/2024,153,9432,0
2/25/2024,164,29572,1
2/25/2024,605,7418,0
2/25/2024,477,7982,0
2/25/2024,169,7436,1
2/25/2024,14,4457,1
2/25/2024,308,5731,0
2/25/2024,152,1506,0
2/25/2024,167,21923,1
2/25/2024,320,6775,1
2/25/2024,397,14529,0
2/25/2024,327,3423,1
2/26/2024,303,6763,0
2/26/2024,477,20160,0
2/26/2024,602,63156,1
2/26/2024,8,10053,0
2/26/2024,321,4920,1
2/26/2024,314,14430,0
2/26/2024,152,3867,0
2/26/2024,107,3808,1
2/26/2024,399,23554,0
2/26/2024,619,23724,1
2/26/2024,165,14049,1
2/26/2024,231,16929,1
2/26/2024,327,13671,1
2/26/2024,624,38132,1
2/26/2024,311,12859,0
2/26/2024,409,6413,1
2/26/2024,471,15123,1
2/26/2024,441,3929,0
2/26/2024,476,14517,0
2/26/2024,312,3082,0
2/26/2024,167,26636,1
2/26/2024,299,4599,0
2/26/2024,228,15761,1
2/26/2024,395,8062,0
2/26/2024,154,4313,0
2/26/2024,398,20629,0
2/26/2024,306,6445,0
2/26/2024,304,5935,0
2/26/2024,155,4899,0
2/26/2024,103,1679,1
2/26/2024,232,9092,1
2/26/2024,436,2204,0
2/26/2024,222,3293,0
2/26/2024,234,9838,1
2/26/2024,437,1915,0
2/26/2024,160,5734,0
2/26/2024,150,1646,0
2/26/2024,20,4048,1
2/26/2024,144,4092,0
2/26/2024,220,1753,0
2/26/2024,156,2957,0
2/26/2024,297,1781,0
2/26/2024,224,3288,1
2/26/2024,276,17261,1
2/26/2024,223,6938,0
2/26/2024,296,3219,0
2/26/2024,149,2728,0
2/26/2024,169,11549,1
2/26/2024,475,11372,0
2/26/2024,13,7071,1
2/26/2024,9,23607,1
2/26/2024,145,3009,0
2/26/2024,320,9043,1
2/26/2024,153,17461,0
2/26/2024,329,4530,1
2/26/2024,393,8748,0
2/26/2024,309,8111,0
2/26/2024,623,26977,1
2/26/2024,611,116745,1
2/26/2024,613,37698,1
2/26/2024,16,10710,1
2/26/2024,328,8618,1
2/26/2024,313,29122,0
2/26/2024,612,38538,1
2/26/2024,298,4144,0
2/26/2024,438,6177,0
2/26/2024,307,11817,0
2/26/2024,316,14993,1
2/26/2024,414,15646,1
2/26/2024,157,7015,0
2/26/2024,607,64714,1
2/26/2024,318,46130,1
2/26/2024,601,26554,1
2/26/2024,168,8607,1
2/26/2024,17,6567,1
2/26/2024,392,15065,0
2/26/2024,610,98614,1
2/26/2024,440,5511,0
2/26/2024,162,13243,1
2/26/2024,622,19402,1
2/26/2024,225,32568,1
2/26/2024,609,30076,1
2/26/2024,397,32107,0
2/26/2024,635,16632,1
2/26/2024,159,8773,0
2/26/2024,323,6930,1
2/26/2024,301,6786,0
2/26/2024,326,4040,1
2/26/2024,146,5999,0
2/26/2024,305,8508,0
2/26/2024,147,7430,0
2/26/2024,164,52308,1
2/26/2024,300,4851,0
2/26/2024,319,9159,1
2/26/2024,403,18832,1
2/26/2024,10,14427,1
2/26/2024,628,53783,1
2/26/2024,396,12936,0
2/26/2024,14,11988,1
2/26/2024,614,48529,1
2/26/2024,413,10785,1
2/26/2024,405,20378,1
2/26/2024,333,11299,1
2/26/2024,618,28110,1
2/26/2024,439,8749,0
2/26/2024,605,17544,0
2/26/2024,404,13621,1
2/26/2024,407,10813,1
2/26/2024,324,9052,1
2/26/2024,143,5822,0
2/26/2024,394,6126,0
2/26/2024,625,17492,1
2/26/2024,119,16056,1
2/26/2024,308,7968,0
2/26/2024,310,23186,0
2/26/2024,277,10789,1
2/26/2024,325,2889,1
2/26/2024,151,15443,0
2/26/2024,22,3379,1
2/26/2024,158,7832,0
2/26/2024,118,4444,1
2/27/2024,228,18891,1
2/27/2024,298,4213,0
2/27/2024,147,7627,0
2/27/2024,316,18718,1
2/27/2024,319,10746,1
2/27/2024,300,5103,0
2/27/2024,610,116748,1
2/27/2024,303,7296,0
2/27/2024,156,3182,0
2/27/2024,328,11178,1
2/27/2024,165,15969,1
2/27/2024,14,14564,1
2/27/2024,405,22964,1
2/27/2024,333,14917,1
2/27/2024,220,1858,0
2/27/2024,398,22472,0
2/27/2024,614,54260,1
2/27/2024,301,7052,0
2/27/2024,277,13372,1
2/27/2024,635,19469,1
2/27/2024,439,8614,0
2/27/2024,628,64026,1
2/27/2024,231,17261,1
2/27/2024,623,29565,1
2/27/2024,143,6330,0
2/27/2024,160,6341,0
2/27/2024,307,12874,0
2/27/2024,329,5244,1
2/27/2024,222,3481,0
2/27/2024,612,45261,1
2/27/2024,168,10875,1
2/27/2024,103,1738,1
2/27/2024,107,4182,1
2/27/2024,152,4084,0
2/27/2024,437,2097,0
2/27/2024,224,4018,1
2/27/2024,150,1773,0
2/27/2024,144,4472,0
2/27/2024,297,1805,0
2/27/2024,149,2768,0
2/27/2024,145,3218,0
2/27/2024,310,25417,0
2/27/2024,409,7501,1
2/27/2024,601,30519,1
2/27/2024,151,16686,0
2/27/2024,393,9296,0
2/27/2024,118,5034,1
2/27/2024,327,15236,1
2/27/2024,476,17226,0
2/27/2024,314,17354,0
2/27/2024,159,9553,0
2/27/2024,321,6295,1
2/27/2024,326,5032,1
2/27/2024,613,41100,1
2/27/2024,477,22938,0
2/27/2024,146,6597,0
2/27/2024,119,17945,1
2/27/2024,404,16146,1
2/27/2024,605,18847,0
2/27/2024,625,19305,1
2/27/2024,22,3965,1
2/27/2024,622,20354,1
2/27/2024,299,4571,0
2/27/2024,414,17819,1
2/27/2024,325,4210,1
2/27/2024,324,11464,1
2/27/2024,9,27138,1
2/27/2024,395,8259,0
2/27/2024,306,7003,0
2/27/2024,164,60538,1
2/27/2024,438,6690,0
2/27/2024,323,7999,1
2/27/2024,619,27002,1
2/27/2024,223,7756,0
2/27/2024,308,8831,0
2/27/2024,440,5961,0
2/27/2024,475,12814,0
2/27/2024,154,4630,0
2/27/2024,602,70155,1
2/27/2024,153,18506,0
2/27/2024,318,54061,1
2/27/2024,232,11052,1
2/27/2024,441,4668,0
2/27/2024,16,12999,1
2/27/2024,313,31929,0
2/27/2024,396,14185,0
2/27/2024,471,18890,1
2/27/2024,392,15819,0
2/27/2024,162,15353,1
2/27/2024,167,30060,1
2/27/2024,311,14642,0
2/27/2024,403,21575,1
2/27/2024,399,24493,0
2/27/2024,225,41281,1
2/27/2024,609,37220,1
2/27/2024,157,7414,0
2/27/2024,436,2319,0
2/27/2024,309,8921,0
2/27/2024,296,3425,0
2/27/2024,624,45955,1
2/27/2024,312,3377,0
2/27/2024,607,74684,1
2/27/2024,17,7702,1
2/27/2024,158,8623,0
2/27/2024,8,11359,0
2/27/2024,10,17559,1
2/27/2024,276,20550,1
2/27/2024,407,12975,1
2/27/2024,305,8768,0
2/27/2024,394,6538,0
2/27/2024,611,137574,1
2/27/2024,618,33680,1
2/27/2024,320,10297,1
2/27/2024,20,4236,1
2/27/2024,155,5274,0
2/27/2024,304,6067,0
2/27/2024,169,13928,1
2/27/2024,413,12854,1
2/27/2024,234,10826,1
2/27/2024,397,34068,0
2/27/2024,13,9262,1
2/28/2024,321,6122,1
2/28/2024,475,12757,0
2/28/2024,407,12964,1
2/28/2024,325,4126,1
2/28/2024,119,18144,1
2/28/2024,20,4282,1
2/28/2024,395,8123,0
2/28/2024,437,2060,0
2/28/2024,157,7487,0
2/28/2024,14,14681,1
2/28/2024,277,13780,1
2/28/2024,154,4761,0
2/28/2024,145,3250,0
2/28/2024,326,4896,1
2/28/2024,628,64690,1
2/28/2024,635,18362,1
2/28/2024,162,15792,1
2/28/2024,613,40564,1
2/28/2024,394,6937,0
2/28/2024,607,74665,1
2/28/2024,439,9255,0
2/28/2024,610,117515,1
2/28/2024,393,8763,0
2/28/2024,323,8252,1
2/28/2024,436,2322,0
2/28/2024,152,4033,0
2/28/2024,150,1906,0
2/28/2024,158,8557,0
2/28/2024,224,4112,1
2/28/2024,222,3277,0
2/28/2024,156,3197,0
2/28/2024,399,23378,0
2/28/2024,13,8985,1
2/28/2024,220,1837,0
2/28/2024,160,6187,0
2/28/2024,611,141214,1
2/28/2024,149,2841,0
2/28/2024,396,14109,0
2/28/2024,16,13239,1
2/28/2024,151,17322,0
2/28/2024,404,15689,1
2/28/2024,298,4172,0
2/28/2024,234,10577,1
2/28/2024,405,22689,1
2/28/2024,300,5082,0
2/28/2024,602,71280,1
2/28/2024,118,5183,1
2/28/2024,167,30892,1
2/28/2024,299,4551,0
2/28/2024,477,23293,0
2/28/2024,622,20598,1
2/28/2024,333,14679,1
2/28/2024,438,7042,0
2/28/2024,441,4647,0
2/28/2024,17,7496,1
2/28/2024,397,34014,0
2/28/2024,327,15154,1
2/28/2024,9,27545,1
2/28/2024,144,4416,0
2/28/2024,316,18911,1
2/28/2024,296,3380,0
2/28/2024,624,46543,1
2/28/2024,440,6066,0
2/28/2024,471,17905,1
2/28/2024,146,6731,0
2/28/2024,318,53881,1
2/28/2024,228,18674,1
2/28/2024,601,31274,1
2/28/2024,223,7577,0
2/28/2024,155,5299,0
2/28/2024,605,19179,0
2/28/2024,609,36620,1
2/28/2024,297,1751,0
2/28/2024,310,25259,0
2/28/2024,232,11601,1
2/28/2024,22,4058,1
2/28/2024,276,20285,1
2/28/2024,306,6898,0
2/28/2024,301,7098,0
2/28/2024,324,11377,1
2/28/2024,305,8822,0
2/28/2024,623,28692,1
2/28/2024,164,59413,1
2/28/2024,311,14704,0
2/28/2024,225,39991,1
2/28/2024,314,17198,0
2/28/2024,414,17565,1
2/28/2024,103,1704,1
2/28/2024,319,10807,1
2/28/2024,618,34320,1
2/28/2024,320,10176,1
2/28/2024,8,10601,0
2/28/2024,231,16530,1
2/28/2024,307,13078,0
2/28/2024,403,21211,1
2/28/2024,398,21874,0
2/28/2024,147,7483,0
2/28/2024,392,15484,0
2/28/2024,303,6962,0
2/28/2024,10,18780,1
2/28/2024,625,19994,1
2/28/2024,329,5321,1
2/28/2024,308,9080,0
2/28/2024,159,10760,0
2/28/2024,328,11577,1
2/28/2024,169,13685,1
2/28/2024,313,32521,0
2/28/2024,107,4297,1
2/28/2024,165,16223,1
2/28/2024,476,17317,0
2/28/2024,614,53540,1
2/28/2024,153,19133,0
2/28/2024,312,3302,0
2/28/2024,413,12946,1
2/28/2024,304,6214,0
2/28/2024,612,44948,1
2/28/2024,409,7546,1
2/28/2024,619,27000,1
2/28/2024,309,9005,0
2/28/2024,168,10302,1
2/28/2024,143,6171,0
2/29/2024,103,2006,1
2/29/2024,439,8826,0
2/29/2024,395,8485,0
2/29/2024,150,1742,0
2/29/2024,10,19558,1
2/29/2024,299,5135,0
2/29/2024,8,11730,0
2/29/2024,397,36048,0
2/29/2024,319,10779,1
2/29/2024,151,17279,0
2/29/2024,394,7165,0
2/29/2024,313,33769,0
2/29/2024,326,5117,1
2/29/2024,149,2815,0
2/29/2024,228,19052,1
2/29/2024,612,44709,1
2/29/2024,623,30935,1
2/29/2024,296,3422,0
2/29/2024,333,15031,1
2/29/2024,320,10855,1
2/29/2024,392,16061,0
2/29/2024,14,15117,1
2/29/2024,602,73605,1
2/29/2024,231,18573,1
2/29/2024,438,6976,0
2/29/2024,316,19598,1
2/29/2024,605,19522,0
2/29/2024,407,13668,1
2/29/2024,164,60100,1
2/29/2024,614,55718,1
2/29/2024,300,5649,0
2/29/2024,622,21186,1
2/29/2024,476,17679,0
2/29/2024,307,13814,0
2/29/2024,160,6698,0
2/29/2024,601,32183,1
2/29/2024,477,23421,0
2/29/2024,471,19197,1
2/29/2024,119,19137,1
2/29/2024,225,40644,1
2/29/2024,158,8746,0
2/29/2024,301,7959,0
2/29/2024,624,45705,1
2/29/2024,297,2054,0
2/29/2024,393,9240,0
2/29/2024,145,3043,0
2/29/2024,162,16059,1
2/29/2024,619,28866,1
2/29/2024,152,4380,0
2/29/2024,318,55482,1
2/29/2024,607,78071,1
2/29/2024,234,11166,1
2/29/2024,20,4511,1
2/29/2024,309,9233,0
2/29/2024,635,18998,1
2/29/2024,305,9578,0
2/29/2024,147,7429,0
2/29/2024,403,21706,1
2/29/2024,9,28257,1
2/29/2024,169,13852,1
2/29/2024,628,64824,1
2/29/2024,323,8753,1
2/29/2024,440,6127,0
2/29/2024,324,11502,1
2/29/2024,154,4904,0
2/29/2024,325,4173,1
2/29/2024,405,22430,1
2/29/2024,329,5528,1
2/29/2024,143,5683,0
2/29/2024,611,142795,1
2/29/2024,306,7332,0
2/29/2024,396,14263,0
2/29/2024,304,6774,0
2/29/2024,159,9745,0
2/29/2024,223,7809,0
2/29/2024,441,4789,0
2/29/2024,610,117840,1
2/29/2024,22,4130,1
2/29/2024,399,25522,0
2/29/2024,409,8354,1
2/29/2024,613,42625,1
2/29/2024,327,15526,1
2/29/2024,609,36254,1
2/29/2024,146,5862,0
2/29/2024,224,4318,1
2/29/2024,311,15240,0
2/29/2024,107,4283,1
2/29/2024,222,3670,0
2/29/2024,404,16016,1
2/29/2024,321,6520,1
2/29/2024,625,21641,1
2/29/2024,298,4763,0
2/29/2024,165,16529,1
2/29/2024,276,17545,1
2/29/2024,312,3417,0
2/29/2024,277,13672,1
2/29/2024,13,9102,1
2/29/2024,118,5467,1
2/29/2024,168,10658,1
2/29/2024,144,4134,0
2/29/2024,167,32281,1
2/29/2024,328,11613,1
2/29/2024,303,7679,0
2/29/2024,618,35077,1
2/29/2024,155,5480,0
2/29/2024,17,8224,1
2/29/2024,156,3284,0
2/29/2024,308,9521,0
2/29/2024,310,26311,0
2/29/2024,232,12068,1
2/29/2024,16,13473,1
2/29/2024,436,2253,0
2/29/2024,475,13057,0
2/29/2024,314,17413,0
2/29/2024,413,12906,1
2/29/2024,437,2008,0
2/29/2024,153,19064,0
2/29/2024,398,22913,0
2/29/2024,414,18002,1
2/29/2024,220,1950,0
2/29/2024,157,7596,0
2/3/2024,320,10155,1
2/3/2024,309,5935,0
2/3/2024,168,6156,1
2/3/2024,325,2906,1
2/3/2024,403,12411,1
2/3/2024,224,1840,1
2/3/2024,307,7357,0
2/3/2024,618,29203,1
2/3/2024,169,8922,1
2/3/2024,612,18736,1
2/3/2024,602,55157,1
2/3/2024,167,27605,1
2/3/2024,610,55972,1
2/3/2024,149,2053,0
2/3/2024,333,5287,1
2/3/2024,234,8029,1
2/3/2024,440,3430,0
2/3/2024,607,52914,1
2/3/2024,276,5995,1
2/3/2024,319,7228,1
2/3/2024,475,8233,0
2/3/2024,146,4561,0
2/3/2024,220,680,0
2/3/2024,312,2380,0
2/3/2024,306,4209,0
2/3/2024,150,1352,0
2/3/2024,316,11089,1
2/3/2024,314,9063,0
2/3/2024,158,6113,0
2/3/2024,477,12589,0
2/3/2024,613,24485,1
2/3/2024,119,17586,1
2/3/2024,321,5057,1
2/3/2024,395,4653,0
2/3/2024,394,4141,0
2/3/2024,405,10404,1
2/3/2024,628,37393,1
2/3/2024,308,6768,0
2/3/2024,404,9283,1
2/3/2024,10,13720,1
2/3/2024,143,4175,0
2/3/2024,601,22598,1
2/3/2024,301,4484,0
2/3/2024,118,5480,1
2/3/2024,160,5729,0
2/3/2024,296,1932,0
2/3/2024,14,11221,1
2/3/2024,635,6749,1
2/3/2024,13,7711,1
2/3/2024,624,13782,1
2/3/2024,397,25351,0
2/3/2024,16,11451,1
2/3/2024,297,813,0
2/3/2024,622,10264,1
2/3/2024,151,11625,0
2/3/2024,298,2737,0
2/3/2024,611,95646,1
2/3/2024,154,3479,0
2/3/2024,438,4256,0
2/3/2024,165,6154,1
2/3/2024,436,7,0
2/3/2024,20,6,1
2/3/2024,398,12631,0
2/3/2024,152,2128,0
2/3/2024,605,9372,0
2/3/2024,225,15163,1
2/3/2024,157,3914,0
2/3/2024,311,3711,0
2/3/2024,407,11956,1
2/3/2024,414,9995,1
2/3/2024,625,18367,1
2/3/2024,396,6620,0
2/3/2024,156,2297,0
2/3/2024,329,3388,1
2/3/2024,145,2075,0
2/3/2024,393,5517,0
2/3/2024,303,5013,0
2/3/2024,300,3140,0
2/3/2024,103,3254,1
2/3/2024,327,5091,1
2/3/2024,324,6339,1
2/3/2024,155,4531,0
2/3/2024,399,7749,0
2/3/2024,22,4,1
2/3/2024,413,6487,1
2/3/2024,162,8027,1
2/3/2024,409,10735,1
2/3/2024,17,11360,1
2/3/2024,326,3184,1
2/3/2024,609,15055,1
2/3/2024,159,9593,0
2/3/2024,310,18565,0
2/3/2024,313,26293,0
2/3/2024,147,4749,0
2/3/2024,222,1119,0
2/3/2024,471,10565,1
2/3/2024,323,10890,1
2/3/2024,305,5378,0
2/3/2024,164,29774,1
2/3/2024,299,3140,0
2/3/2024,318,29923,1
2/3/2024,439,4955,0
2/3/2024,231,15278,1
2/3/2024,623,29165,1
2/3/2024,228,5878,1
2/3/2024,614,35779,1
2/3/2024,277,5746,1
2/3/2024,144,2881,0
2/3/2024,153,12118,0
2/3/2024,476,13697,0
2/3/2024,9,21137,1
2/3/2024,304,4804,0
2/3/2024,441,2887,0
2/3/2024,328,8872,1
2/3/2024,392,8910,0
2/3/2024,223,5333,0
2/3/2024,107,2853,1
2/3/2024,232,9600,1
2/3/2024,8,8018,0
2/3/2024,619,24527,1
2/4/2024,393,4163,0
2/4/2024,316,10262,1
2/4/2024,436,4,0
2/4/2024,333,3807,1
2/4/2024,309,4858,0
2/4/2024,224,1634,1
2/4/2024,326,2325,1
2/4/2024,276,3720,1
2/4/2024,308,5658,0
2/4/2024,159,7892,0
2/4/2024,318,23899,1
2/4/2024,228,3680,1
2/4/2024,618,21540,1
2/4/2024,305,4416,0
2/4/2024,300,2467,0
2/4/2024,611,75888,1
2/4/2024,297,615,0
2/4/2024,156,1750,0
2/4/2024,150,989,0
2/4/2024,225,11062,1
2/4/2024,222,872,0
2/4/2024,471,8734,1
2/4/2024,277,4096,1
2/4/2024,220,544,0
2/4/2024,413,4603,1
2/4/2024,327,3599,1
2/4/2024,607,37648,1
2/4/2024,602,39682,1
2/4/2024,168,4613,1
2/4/2024,311,3015,0
2/4/2024,298,2144,0
2/4/2024,152,1560,0
2/4/2024,439,4155,0
2/4/2024,8,6692,0
2/4/2024,145,1587,0
2/4/2024,103,2499,1
2/4/2024,169,6293,1
2/4/2024,409,7520,1
2/4/2024,147,3549,0
2/4/2024,476,9211,0
2/4/2024,312,2056,0
2/4/2024,325,2298,1
2/4/2024,158,4351,0
2/4/2024,392,7026,0
2/4/2024,14,7989,1
2/4/2024,232,6674,1
2/4/2024,223,4061,0
2/4/2024,157,3452,0
2/4/2024,20,15,1
2/4/2024,17,8271,1
2/4/2024,399,4790,0
2/4/2024,160,5189,0
2/4/2024,395,3336,0
2/4/2024,475,6109,0
2/4/2024,151,8695,0
2/4/2024,9,15932,1
2/4/2024,107,1914,1
2/4/2024,144,2141,0
2/4/2024,234,5742,1
2/4/2024,146,3309,0
2/4/2024,623,22727,1
2/4/2024,22,2,1
2/4/2024,310,15443,0
2/4/2024,314,7236,0
2/4/2024,162,5756,1
2/4/2024,323,8229,1
2/4/2024,301,3685,0
2/4/2024,438,3376,0
2/4/2024,396,4723,0
2/4/2024,16,8747,1
2/4/2024,625,13853,1
2/4/2024,321,3643,1
2/4/2024,319,5513,1
2/4/2024,231,12200,1
2/4/2024,119,12175,1
2/4/2024,624,8697,1
2/4/2024,307,5642,0
2/4/2024,306,3321,0
2/4/2024,118,4077,1
2/4/2024,612,12722,1
2/4/2024,404,6588,1
2/4/2024,149,1519,0
2/4/2024,619,17637,1
2/4/2024,153,8892,0
2/4/2024,167,20890,1
2/4/2024,601,16260,1
2/4/2024,13,5257,1
2/4/2024,304,3953,0
2/4/2024,622,7785,1
2/4/2024,398,8780,0
2/4/2024,407,9120,1
2/4/2024,605,7558,0
2/4/2024,154,2584,0
2/4/2024,324,4826,1
2/4/2024,414,6672,1
2/4/2024,165,3786,1
2/4/2024,397,16856,0
2/4/2024,143,2922,0
2/4/2024,628,24922,1
2/4/2024,405,6776,1
2/4/2024,441,2179,0
2/4/2024,155,3020,0
2/4/2024,328,6673,1
2/4/2024,10,10907,1
2/4/2024,403,8569,1
2/4/2024,299,2282,0
2/4/2024,477,8597,0
2/4/2024,440,3059,0
2/4/2024,303,4205,0
2/4/2024,609,10697,1
2/4/2024,613,17893,1
2/4/2024,394,3007,0
2/4/2024,164,24128,1
2/4/2024,313,21283,0
2/4/2024,329,2779,1
2/4/2024,610,40115,1
2/4/2024,296,1594,0
2/4/2024,320,7961,1
2/4/2024,614,27537,1
2/4/2024,635,5649,1
2/4/2024,437,9,0
2/5/2024,622,18993,1
2/5/2024,22,3473,1
2/5/2024,437,1875,0
2/5/2024,394,6474,0
2/5/2024,9,22850,1
2/5/2024,156,2948,0
2/5/2024,618,28279,1
2/5/2024,602,61727,1
2/5/2024,610,100896,1
2/5/2024,625,18874,1
2/5/2024,613,37793,1
2/5/2024,234,10453,1
2/5/2024,310,24353,0
2/5/2024,475,11614,0
2/5/2024,225,31941,1
2/5/2024,609,30173,1
2/5/2024,305,8887,0
2/5/2024,439,8225,0
2/5/2024,409,6567,1
2/5/2024,321,5081,1
2/5/2024,311,12124,0
2/5/2024,144,4098,0
2/5/2024,304,6127,0
2/5/2024,405,20531,1
2/5/2024,228,16443,1
2/5/2024,323,6773,1
2/5/2024,150,1706,0
2/5/2024,232,10176,1
2/5/2024,327,14147,1
2/5/2024,159,8508,0
2/5/2024,607,65381,1
2/5/2024,399,24369,0
2/5/2024,307,11716,0
2/5/2024,296,3410,0
2/5/2024,393,8990,0
2/5/2024,476,14634,0
2/5/2024,624,37297,1
2/5/2024,319,9304,1
2/5/2024,300,5015,0
2/5/2024,318,46376,1
2/5/2024,149,2669,0
2/5/2024,8,10063,0
2/5/2024,143,5807,0
2/5/2024,103,1991,1
2/5/2024,147,7208,0
2/5/2024,223,7214,0
2/5/2024,471,16329,1
2/5/2024,155,4895,0
2/5/2024,635,16422,1
2/5/2024,231,16740,1
2/5/2024,396,13286,0
2/5/2024,298,4226,0
2/5/2024,397,32041,0
2/5/2024,612,38065,1
2/5/2024,306,6524,0
2/5/2024,438,6488,0
2/5/2024,13,7358,1
2/5/2024,299,4672,0
2/5/2024,309,8178,0
2/5/2024,10,14390,1
2/5/2024,477,20656,0
2/5/2024,404,13716,1
2/5/2024,308,7986,0
2/5/2024,312,3321,0
2/5/2024,333,11593,1
2/5/2024,297,1905,0
2/5/2024,157,6813,0
2/5/2024,628,53691,1
2/5/2024,605,17447,0
2/5/2024,107,3822,1
2/5/2024,154,4245,0
2/5/2024,398,20410,0
2/5/2024,395,8188,0
2/5/2024,16,11381,1
2/5/2024,611,119524,1
2/5/2024,403,18959,1
2/5/2024,392,15248,0
2/5/2024,326,4158,1
2/5/2024,601,27493,1
2/5/2024,328,10540,1
2/5/2024,151,15923,0
2/5/2024,440,5811,0
2/5/2024,145,2982,0
2/5/2024,165,13981,1
2/5/2024,222,3113,0
2/5/2024,303,7004,0
2/5/2024,146,6188,0
2/5/2024,220,1909,0
2/5/2024,436,2134,0
2/5/2024,14,12869,1
2/5/2024,301,6944,0
2/5/2024,160,6041,0
2/5/2024,20,3962,1
2/5/2024,619,24130,1
2/5/2024,164,51564,1
2/5/2024,313,29474,0
2/5/2024,17,6985,1
2/5/2024,324,8755,1
2/5/2024,407,11150,1
2/5/2024,169,11706,1
2/5/2024,153,17382,0
2/5/2024,224,3904,1
2/5/2024,623,28446,1
2/5/2024,413,10980,1
2/5/2024,162,13478,1
2/5/2024,118,4419,1
2/5/2024,152,3975,0
2/5/2024,329,4383,1
2/5/2024,158,7670,0
2/5/2024,414,16075,1
2/5/2024,614,48263,1
2/5/2024,167,26678,1
2/5/2024,168,8463,1
2/5/2024,119,16027,1
2/5/2024,314,13670,0
2/5/2024,276,17719,1
2/5/2024,325,3096,1
2/5/2024,316,15108,1
2/5/2024,320,9196,1
2/5/2024,441,4231,0
2/5/2024,277,10415,1
2/6/2024,165,16144,1
2/6/2024,222,3505,0
2/6/2024,440,6233,0
2/6/2024,144,4439,0
2/6/2024,610,119712,1
2/6/2024,314,16287,0
2/6/2024,413,13232,1
2/6/2024,618,33854,1
2/6/2024,300,5251,0
2/6/2024,325,4357,1
2/6/2024,613,42276,1
2/6/2024,220,1904,0
2/6/2024,154,4459,0
2/6/2024,10,17322,1
2/6/2024,296,3506,0
2/6/2024,397,35801,0
2/6/2024,609,36365,1
2/6/2024,436,2299,0
2/6/2024,437,2036,0
2/6/2024,118,4868,1
2/6/2024,324,10686,1
2/6/2024,311,13852,0
2/6/2024,614,55188,1
2/6/2024,225,39362,1
2/6/2024,323,8069,1
2/6/2024,623,30689,1
2/6/2024,307,13271,0
2/6/2024,8,11470,0
2/6/2024,168,10831,1
2/6/2024,399,24479,0
2/6/2024,297,1817,0
2/6/2024,602,71669,1
2/6/2024,22,3905,1
2/6/2024,326,4929,1
2/6/2024,158,8296,0
2/6/2024,150,1755,0
2/6/2024,622,20708,1
2/6/2024,306,6938,0
2/6/2024,276,20819,1
2/6/2024,396,14250,0
2/6/2024,312,3448,0
2/6/2024,277,12211,1
2/6/2024,329,5161,1
2/6/2024,157,7656,0
2/6/2024,298,4330,0
2/6/2024,153,18900,0
2/6/2024,234,11026,1
2/6/2024,20,4254,1
2/6/2024,14,14818,1
2/6/2024,155,5220,0
2/6/2024,169,13637,1
2/6/2024,16,13018,1
2/6/2024,159,9128,0
2/6/2024,601,32356,1
2/6/2024,310,26099,0
2/6/2024,299,4922,0
2/6/2024,605,19393,0
2/6/2024,403,21418,1
2/6/2024,619,27761,1
2/6/2024,309,8940,0
2/6/2024,607,75943,1
2/6/2024,301,7147,0
2/6/2024,394,6777,0
2/6/2024,414,18272,1
2/6/2024,328,13864,1
2/6/2024,304,6517,0
2/6/2024,471,19531,1
2/6/2024,303,7416,0
2/6/2024,103,2302,1
2/6/2024,405,22760,1
2/6/2024,151,16787,0
2/6/2024,149,2819,0
2/6/2024,9,26940,1
2/6/2024,17,8208,1
2/6/2024,611,141722,1
2/6/2024,119,18088,1
2/6/2024,477,23351,0
2/6/2024,156,3336,0
2/6/2024,320,10611,1
2/6/2024,147,7551,0
2/6/2024,146,6734,0
2/6/2024,612,45601,1
2/6/2024,395,8595,0
2/6/2024,475,12958,0
2/6/2024,164,58509,1
2/6/2024,318,54852,1
2/6/2024,409,7737,1
2/6/2024,107,4515,1
2/6/2024,635,19228,1
2/6/2024,438,7151,0
2/6/2024,143,6240,0
2/6/2024,160,6361,0
2/6/2024,321,6246,1
2/6/2024,407,13068,1
2/6/2024,223,7880,0
2/6/2024,624,45470,1
2/6/2024,228,19744,1
2/6/2024,231,17585,1
2/6/2024,167,30253,1
2/6/2024,441,4593,0
2/6/2024,232,11478,1
2/6/2024,308,8758,0
2/6/2024,439,8702,0
2/6/2024,476,17377,0
2/6/2024,152,4266,0
2/6/2024,392,15718,0
2/6/2024,13,8952,1
2/6/2024,393,10164,0
2/6/2024,319,10716,1
2/6/2024,628,65180,1
2/6/2024,327,15889,1
2/6/2024,404,16120,1
2/6/2024,313,32978,0
2/6/2024,162,15645,1
2/6/2024,305,9172,0
2/6/2024,333,15009,1
2/6/2024,398,22610,0
2/6/2024,625,21121,1
2/6/2024,316,18751,1
2/6/2024,145,3229,0
2/6/2024,224,4595,1
