transit_date,station_complex_id,station_ridership
1/3/2025,623,34726
1/3/2025,624,36006
1/3/2025,635,21015
1/3/2025,149,2708
1/3/2025,22,3659
1/3/2025,277,12881
1/3/2025,321,4499
1/3/2025,441,4595
1/3/2025,614,42569
1/3/2025,10,19742
1/3/2025,107,4040
1/3/2025,147,6175
1/3/2025,304,6148
1/3/2025,326,3352
1/3/2025,414,14536
1/3/2025,437,1947
1/3/2025,622,16345
1/3/2025,9,22037
1/3/2025,16,9090
1/3/2025,224,10687
1/3/2025,152,3218
1/3/2025,153,16310
1/3/2025,158,7145
1/3/2025,169,9739
1/3/2025,305,7030
1/3/2025,393,8055
1/3/2025,436,2043
1/3/2025,625,21907
1/3/2025,8,10754
1/3/2025,156,2829
1/3/2025,159,11219
1/3/2025,168,9235
1/3/2025,300,5148
1/3/2025,314,14269
1/3/2025,395,8399
1/3/2025,407,9639
1/3/2025,103,2717
1/3/2025,328,10565
1/3/2025,157,6177
3/15/2025,10,19091
3/15/2025,107,3801
3/15/2025,151,11600
3/15/2025,155,3698
3/15/2025,164,45152
3/15/2025,165,12600
3/15/2025,167,34184
3/15/2025,169,8750
3/15/2025,17,13776
3/15/2025,22,2525
3/15/2025,222,5310
3/15/2025,231,15830
3/15/2025,310,21360
3/15/2025,314,10835
3/15/2025,318,38226
3/15/2025,320,7894
3/15/2025,327,7186
3/15/2025,392,11290
3/15/2025,394,4671
3/15/2025,398,12718
3/15/2025,399,7058
3/15/2025,403,13093
3/15/2025,407,11262
3/15/2025,409,9721
3/15/2025,414,9899
3/15/2025,436,1479
3/15/2025,438,5410
3/15/2025,439,7084
3/15/2025,601,31314
3/15/2025,602,59230
3/15/2025,607,60651
3/15/2025,609,18275
3/15/2025,610,56591
3/15/2025,612,22073
3/15/2025,613,22078
3/15/2025,618,31370
3/15/2025,619,28030
3/15/2025,624,25919
3/15/2025,628,39776
3/15/2025,168,7996
3/15/2025,225,18461
3/15/2025,234,9857
3/15/2025,276,4174
3/15/2025,299,5838
3/15/2025,305,5969
3/15/2025,307,4399
3/15/2025,316,12465
3/15/2025,324,6037
3/15/2025,328,7351
3/15/2025,397,23414
3/15/2025,605,17254
3/15/2025,152,1759
3/15/2025,622,9714
3/15/2025,625,24209
3/15/2025,635,14276
3/15/2025,8,7570
3/15/2025,9,21182
3/15/2025,159,6621
3/15/2025,297,1436
3/15/2025,396,6415
3/15/2025,440,5076
3/15/2025,611,105750
3/15/2025,623,33235
3/15/2025,149,1915
3/15/2025,157,3061
3/15/2025,296,2403
3/15/2025,311,11129
3/15/2025,323,10342
3/15/2025,441,3869
3/15/2025,476,16203
3/15/2025,614,37843
3/15/2025,103,3720
3/15/2025,154,3037
3/15/2025,325,2633
3/15/2025,393,6313
3/15/2025,404,10053
3/15/2025,437,1340
3/15/2025,413,7031
3/15/2025,146,66
3/15/2025,160,4669
3/15/2025,223,8965
3/15/2025,312,11185
3/15/2025,326,2810
3/15/2025,150,1165
3/15/2025,20,2001
3/15/2025,308,6004
3/15/2025,147,37
3/15/2025,471,112
3/15/2025,143,20
1/6/2025,10,16396
1/6/2025,151,13189
1/6/2025,16,8600
1/6/2025,164,51337
1/6/2025,169,10930
1/6/2025,20,3293
1/6/2025,298,3829
1/6/2025,299,4693
1/6/2025,318,48402
1/6/2025,324,9933
1/6/2025,325,2786
1/6/2025,327,12749
1/6/2025,396,13269
1/6/2025,398,20450
1/6/2025,407,9640
1/6/2025,439,8841
1/6/2025,471,17864
1/6/2025,475,13094
1/6/2025,602,58558
1/6/2025,610,104780
1/6/2025,611,118591
1/6/2025,612,39337
1/6/2025,614,42869
1/6/2025,619,23806
1/6/2025,622,17755
1/6/2025,623,27235
1/6/2025,624,36686
1/6/2025,143,5519
1/6/2025,228,18020
1/6/2025,297,1632
1/6/2025,304,6035
1/6/2025,307,5909
1/6/2025,313,26144
1/6/2025,394,7440
1/6/2025,403,18609
1/6/2025,414,15179
1/6/2025,441,4743
1/6/2025,476,16731
1/6/2025,601,25955
1/6/2025,605,16250
1/6/2025,613,34584
1/6/2025,618,28156
1/6/2025,635,16508
1/6/2025,9,22172
1/6/2025,107,4031
1/6/2025,147,6217
1/6/2025,149,2557
1/6/2025,167,23858
1/6/2025,223,12044
1/6/2025,225,39056
1/6/2025,232,10012
1/6/2025,277,12207
1/6/2025,296,3280
1/6/2025,323,6662
1/6/2025,392,17344
1/6/2025,607,66328
1/6/2025,168,9950
1/6/2025,220,1813
1/6/2025,222,5217
1/6/2025,154,4118
1/6/2025,234,9984
1/6/2025,305,7368
1/6/2025,326,4041
1/6/2025,395,8987
1/6/2025,438,8153
1/6/2025,625,19209
1/6/2025,628,53276
1/6/2025,146,5916
1/6/2025,103,2058
1/6/2025,145,2841
1/6/2025,158,8067
1/6/2025,328,9328
1/6/2025,409,7063
1/6/2025,150,1635
1/6/2025,152,3361
1/6/2025,153,16205
1/6/2025,155,4503
1/6/2025,156,2793
1/6/2025,159,8782
1/6/2025,22,3313
1/6/2025,308,7683
1/6/2025,309,7984
1/6/2025,397,32058
1/6/2025,399,13740
1/6/2025,404,13506
1/6/2025,144,3915
1/6/2025,413,10692
1/6/2025,314,13858
1/6/2025,609,34280
3/8/2025,103,3044
3/8/2025,147,4685
3/8/2025,151,12399
3/8/2025,156,2367
3/8/2025,157,4126
3/8/2025,159,8379
3/8/2025,16,14102
3/8/2025,164,45866
3/8/2025,168,8598
3/8/2025,17,13667
3/8/2025,231,15826
3/8/2025,298,3186
3/8/2025,308,8128
3/8/2025,314,11706
3/8/2025,316,11385
3/8/2025,318,34395
3/8/2025,323,9757
3/8/2025,325,2198
3/8/2025,397,25171
3/8/2025,399,7141
3/8/2025,413,5696
3/8/2025,438,5469
3/8/2025,439,6545
3/8/2025,440,4920
3/8/2025,441,3610
3/8/2025,601,29241
3/8/2025,607,59036
3/8/2025,610,53220
3/8/2025,611,102332
3/8/2025,612,22102
3/8/2025,613,23007
3/8/2025,618,32179
3/8/2025,619,28134
3/8/2025,624,24533
3/8/2025,628,35283
3/8/2025,635,11900
3/8/2025,8,7886
3/8/2025,9,22442
3/8/2025,14,12409
3/8/2025,150,484
3/8/2025,155,4418
3/8/2025,222,5193
3/8/2025,276,3906
3/8/2025,296,2314
3/8/2025,304,5718
3/8/2025,305,6237
3/8/2025,306,4787
3/8/2025,407,10689
3/8/2025,436,1485
3/8/2025,623,32137
3/8/2025,13,9440
3/8/2025,144,3294
3/8/2025,153,14530
3/8/2025,167,33604
3/8/2025,169,9231
3/8/2025,20,1870
3/8/2025,223,8938
3/8/2025,225,18061
3/8/2025,234,9923
3/8/2025,277,8963
3/8/2025,307,8331
3/8/2025,321,3660
3/8/2025,326,2533
3/8/2025,414,6992
3/8/2025,437,1279
3/8/2025,614,37779
3/8/2025,118,6622
3/8/2025,310,18874
3/8/2025,396,6117
3/8/2025,609,16147
3/8/2025,622,9401
3/8/2025,625,21367
3/8/2025,149,1131
3/8/2025,297,933
3/8/2025,327,6718
3/8/2025,392,11171
3/8/2025,319,6403
3/8/2025,602,60559
3/8/2025,145,2044
3/8/2025,152,791
3/8/2025,154,3524
3/8/2025,220,1280
3/8/2025,160,5722
3/8/2025,107,2513
3/8/2025,22,2487
3/8/2025,471,90
1/2/2025,299,4238
1/2/2025,10,21653
1/2/2025,107,4268
1/2/2025,150,1500
1/2/2025,153,16199
1/2/2025,156,2734
1/2/2025,158,6956
1/2/2025,160,6888
1/2/2025,165,13284
1/2/2025,167,26110
1/2/2025,22,3713
1/2/2025,220,1726
1/2/2025,225,42410
1/2/2025,228,17077
1/2/2025,234,10524
1/2/2025,296,3032
1/2/2025,301,6885
1/2/2025,304,5724
1/2/2025,305,6717
1/2/2025,310,21414
1/2/2025,313,25247
1/2/2025,314,14763
1/2/2025,326,3329
1/2/2025,328,12213
1/2/2025,397,30076
1/2/2025,404,12028
1/2/2025,405,13614
1/2/2025,413,9808
1/2/2025,414,16196
1/2/2025,438,7403
1/2/2025,439,8426
1/2/2025,440,5605
1/2/2025,471,20175
1/2/2025,602,56784
1/2/2025,605,14907
1/2/2025,609,37407
1/2/2025,612,35615
1/2/2025,613,33631
1/2/2025,614,42473
1/2/2025,618,31018
1/2/2025,619,28022
1/2/2025,624,39263
1/2/2025,628,52795
1/2/2025,635,23156
1/2/2025,8,10861
1/2/2025,162,16723
1/2/2025,222,6239
1/2/2025,224,10714
1/2/2025,316,18606
1/2/2025,323,7470
1/2/2025,324,7909
1/2/2025,327,10465
1/2/2025,396,11189
1/2/2025,407,9126
1/2/2025,610,93700
1/2/2025,622,16962
1/2/2025,623,32784
1/2/2025,625,20683
1/2/2025,9,21861
1/2/2025,143,5110
1/2/2025,145,2690
1/2/2025,164,54511
1/2/2025,300,4751
1/2/2025,318,48245
1/2/2025,475,11979
1/2/2025,607,73243
1/2/2025,611,136320
1/2/2025,119,17215
1/2/2025,155,4390
1/2/2025,169,10081
1/2/2025,103,2555
1/2/2025,144,3862
1/2/2025,149,2455
1/2/2025,154,4020
1/2/2025,223,11549
1/2/2025,308,7224
1/2/2025,436,2017
1/2/2025,151,12735
1/2/2025,159,11813
1/2/2025,306,4434
1/2/2025,333,11439
1/2/2025,392,15295
1/2/2025,157,6189
1/2/2025,276,13276
1/2/2025,476,15593
1/2/2025,329,5086
1/2/2025,312,10291
1/2/2025,399,11534
1/2/2025,441,4550
1/2/2025,307,4964
1/2/2025,398,17503
1/2/2025,409,9014
1/2/2025,601,24956
2/17/2025,477,13930
2/17/2025,119,15991
2/17/2025,149,1977
2/17/2025,155,3660
2/17/2025,158,4765
2/17/2025,16,10154
2/17/2025,164,44710
2/17/2025,167,26391
2/17/2025,223,7670
2/17/2025,225,21788
2/17/2025,234,8129
2/17/2025,296,2343
2/17/2025,299,3729
2/17/2025,305,5493
2/17/2025,306,5370
2/17/2025,309,6129
2/17/2025,314,9218
2/17/2025,323,6730
2/17/2025,324,4750
2/17/2025,325,1797
2/17/2025,327,5038
2/17/2025,403,12264
2/17/2025,407,8436
2/17/2025,409,7769
2/17/2025,414,7353
2/17/2025,436,1344
2/17/2025,438,4808
2/17/2025,476,12814
2/17/2025,605,10390
2/17/2025,607,56069
2/17/2025,609,17214
2/17/2025,611,96101
2/17/2025,612,22706
2/17/2025,614,31168
2/17/2025,619,22718
2/17/2025,624,23051
2/17/2025,625,14227
2/17/2025,8,8169
2/17/2025,9,19574
2/17/2025,143,3868
2/17/2025,144,3085
2/17/2025,146,4379
2/17/2025,153,12191
2/17/2025,17,10636
2/17/2025,220,1221
2/17/2025,300,3578
2/17/2025,307,10109
2/17/2025,311,9345
2/17/2025,333,7453
2/17/2025,392,10905
2/17/2025,439,5960
2/17/2025,441,3270
2/17/2025,601,22277
2/17/2025,602,48543
2/17/2025,613,24068
2/17/2025,623,25435
2/17/2025,628,32628
2/17/2025,118,4681
2/17/2025,20,1792
2/17/2025,231,13099
2/17/2025,329,3182
2/17/2025,151,9980
2/17/2025,168,8083
2/17/2025,298,2893
2/17/2025,304,5216
2/17/2025,308,6553
2/17/2025,635,13250
2/17/2025,145,1902
2/17/2025,222,1746
2/17/2025,328,6639
2/17/2025,413,6085
2/17/2025,297,929
2/17/2025,318,33545
2/17/2025,399,7744
2/17/2025,622,8120
2/17/2025,159,8054
2/17/2025,22,2514
2/17/2025,618,23527
2/17/2025,14,10332
2/17/2025,150,1165
2/17/2025,165,11180
2/17/2025,276,5310
2/17/2025,437,1295
2/17/2025,471,43
2/17/2025,610,54786
2/17/2025,394,4660
2/17/2025,404,8644
2/17/2025,107,7
2/17/2025,103,5
1/21/2025,14,12997
1/21/2025,143,5814
1/21/2025,149,2538
1/21/2025,155,4937
1/21/2025,159,8313
1/21/2025,164,58668
1/21/2025,167,28343
1/21/2025,168,11359
1/21/2025,225,43385
1/21/2025,234,10134
1/21/2025,296,3066
1/21/2025,297,1615
1/21/2025,305,7588
1/21/2025,306,6383
1/21/2025,310,25064
1/21/2025,312,10812
1/21/2025,319,9181
1/21/2025,320,9188
1/21/2025,321,5841
1/21/2025,323,7165
1/21/2025,325,3682
1/21/2025,326,4702
1/21/2025,327,12522
1/21/2025,329,5099
1/21/2025,333,14606
1/21/2025,397,32740
1/21/2025,407,12162
1/21/2025,414,15789
1/21/2025,440,6239
1/21/2025,601,29726
1/21/2025,602,65802
1/21/2025,607,70723
1/21/2025,609,38301
1/21/2025,611,134640
1/21/2025,614,47355
1/21/2025,622,18267
1/21/2025,623,27964
1/21/2025,625,19735
1/21/2025,8,9870
1/21/2025,9,24074
1/21/2025,10,17018
1/21/2025,13,8754
1/21/2025,16,12190
1/21/2025,169,12608
1/21/2025,298,3716
1/21/2025,304,6381
1/21/2025,308,8916
1/21/2025,395,8448
1/21/2025,403,20710
1/21/2025,438,7707
1/21/2025,439,8521
1/21/2025,624,40475
1/21/2025,147,6710
1/21/2025,162,15039
1/21/2025,223,12914
1/21/2025,231,13321
1/21/2025,313,28638
1/21/2025,605,17809
1/21/2025,613,35991
1/21/2025,146,6295
1/21/2025,156,3071
1/21/2025,277,13006
1/21/2025,303,7038
1/21/2025,441,4849
1/21/2025,619,27631
1/21/2025,628,62174
1/21/2025,154,4356
1/21/2025,299,4248
1/21/2025,300,5490
1/21/2025,393,8213
1/21/2025,436,2226
1/21/2025,437,2098
1/21/2025,610,120427
1/21/2025,152,3246
1/21/2025,220,1757
1/21/2025,314,15941
1/21/2025,409,7768
1/21/2025,413,12611
1/21/2025,612,44029
1/21/2025,635,17156
1/21/2025,107,4188
1/21/2025,150,1634
1/21/2025,160,5903
1/21/2025,22,3628
1/21/2025,307,12985
1/21/2025,328,11206
1/21/2025,399,14655
1/21/2025,222,5563
1/21/2025,318,55091
1/21/2025,398,20601
1/21/2025,471,18951
1/21/2025,618,30659
1/21/2025,324,11687
1/21/2025,17,6887
1/21/2025,276,16678
2/1/2025,144,2991
2/1/2025,146,4476
2/1/2025,153,12485
2/1/2025,154,3406
2/1/2025,155,4253
2/1/2025,156,2166
2/1/2025,159,7048
2/1/2025,16,12212
2/1/2025,167,30549
2/1/2025,17,10997
2/1/2025,222,4899
2/1/2025,223,12034
2/1/2025,224,7781
2/1/2025,296,2194
2/1/2025,297,905
2/1/2025,299,3504
2/1/2025,304,5575
2/1/2025,307,7627
2/1/2025,308,7904
2/1/2025,312,9777
2/1/2025,314,12679
2/1/2025,318,36239
2/1/2025,320,9060
2/1/2025,327,6889
2/1/2025,329,3206
2/1/2025,397,29267
2/1/2025,399,3794
2/1/2025,407,10650
2/1/2025,413,5323
2/1/2025,437,1286
2/1/2025,438,5347
2/1/2025,441,4026
2/1/2025,471,11475
2/1/2025,602,54888
2/1/2025,605,9344
2/1/2025,607,54248
2/1/2025,609,18638
2/1/2025,611,96060
2/1/2025,614,35365
2/1/2025,622,8851
2/1/2025,623,27077
2/1/2025,628,31669
2/1/2025,635,10280
2/1/2025,8,6482
2/1/2025,107,2347
2/1/2025,119,21469
2/1/2025,164,38171
2/1/2025,169,8962
2/1/2025,228,12750
2/1/2025,234,9211
2/1/2025,276,4105
2/1/2025,277,8054
2/1/2025,298,2830
2/1/2025,305,5942
2/1/2025,310,18637
2/1/2025,405,6322
2/1/2025,414,6371
2/1/2025,601,29291
2/1/2025,612,15667
2/1/2025,619,26259
2/1/2025,624,20641
2/1/2025,625,20001
2/1/2025,9,19284
2/1/2025,149,1836
2/1/2025,225,16879
2/1/2025,306,4475
2/1/2025,323,9704
2/1/2025,324,5863
2/1/2025,398,3572
2/1/2025,610,55597
2/1/2025,613,24400
2/1/2025,618,29518
2/1/2025,118,6380
2/1/2025,162,11810
2/1/2025,22,2417
2/1/2025,301,5379
2/1/2025,328,5910
2/1/2025,403,7311
2/1/2025,436,1534
2/1/2025,168,6120
2/1/2025,409,10102
2/1/2025,10,17104
2/1/2025,13,9699
2/1/2025,14,14326
2/1/2025,309,7367
2/1/2025,404,5808
2/1/2025,325,2351
2/1/2025,326,2774
2/1/2025,151,10379
2/1/2025,165,7097
2/1/2025,231,16710
2/1/2025,160,4674
2/15/2025,119,20268
2/15/2025,13,9201
2/15/2025,14,11010
2/15/2025,150,1229
2/15/2025,151,10136
2/15/2025,156,2172
2/15/2025,158,4449
2/15/2025,16,11788
2/15/2025,160,4868
2/15/2025,164,41775
2/15/2025,167,29918
2/15/2025,169,8489
2/15/2025,20,1571
2/15/2025,231,13447
2/15/2025,299,2883
2/15/2025,307,7061
2/15/2025,319,6027
2/15/2025,325,2111
2/15/2025,393,5756
2/15/2025,396,5458
2/15/2025,398,11333
2/15/2025,438,4839
2/15/2025,477,12795
2/15/2025,601,24435
2/15/2025,605,8991
2/15/2025,276,4817
2/15/2025,611,101884
2/15/2025,618,29348
2/15/2025,619,26097
2/15/2025,622,7726
2/15/2025,623,28452
2/15/2025,625,16675
2/15/2025,635,11015
2/15/2025,9,23191
2/15/2025,153,11674
2/15/2025,159,8632
2/15/2025,162,16418
2/15/2025,22,2376
2/15/2025,220,1056
2/15/2025,223,6979
2/15/2025,225,17345
2/15/2025,298,2512
2/15/2025,314,11024
2/15/2025,318,31026
2/15/2025,320,7090
2/15/2025,324,5225
2/15/2025,329,3352
2/15/2025,394,4305
2/15/2025,397,22561
2/15/2025,407,9970
2/15/2025,414,6150
2/15/2025,440,4593
2/15/2025,441,3269
2/15/2025,471,161
2/15/2025,602,50949
2/15/2025,609,15467
2/15/2025,612,21920
2/15/2025,624,21602
2/15/2025,149,1901
2/15/2025,152,1864
2/15/2025,304,5109
2/15/2025,316,11538
2/15/2025,327,5732
2/15/2025,399,6687
2/15/2025,404,8945
2/15/2025,614,33653
2/15/2025,228,10280
2/15/2025,234,8883
2/15/2025,296,1927
2/15/2025,305,5551
2/15/2025,323,8848
2/15/2025,326,2562
2/15/2025,436,1381
2/15/2025,607,51689
2/15/2025,613,21580
2/15/2025,628,30969
2/15/2025,144,2868
2/15/2025,155,3872
2/15/2025,301,4705
2/15/2025,321,3733
2/15/2025,437,1262
2/15/2025,610,50494
2/15/2025,145,1827
2/15/2025,310,16884
2/15/2025,392,9719
2/15/2025,439,6105
2/15/2025,8,8195
2/15/2025,308,7303
2/15/2025,413,5850
2/15/2025,168,8521
2/15/2025,222,1796
2/15/2025,107,16
2/15/2025,103,5
2/22/2025,150,522
2/22/2025,151,11257
2/22/2025,153,12767
2/22/2025,155,3981
2/22/2025,164,41311
2/22/2025,167,31713
2/22/2025,168,3032
2/22/2025,220,1198
2/22/2025,228,11962
2/22/2025,231,14895
2/22/2025,234,9318
2/22/2025,276,3596
2/22/2025,297,822
2/22/2025,301,5273
2/22/2025,304,5354
2/22/2025,305,5514
2/22/2025,306,4774
2/22/2025,310,18063
2/22/2025,318,37232
2/22/2025,319,6925
2/22/2025,320,9698
2/22/2025,327,6512
2/22/2025,328,6112
2/22/2025,396,5831
2/22/2025,399,6429
2/22/2025,403,12447
2/22/2025,436,1446
2/22/2025,440,4820
2/22/2025,475,9277
2/22/2025,601,27004
2/22/2025,610,49405
2/22/2025,611,101421
2/22/2025,614,35386
2/22/2025,619,25665
2/22/2025,623,29858
2/22/2025,625,19800
2/22/2025,9,20165
2/22/2025,119,21091
2/22/2025,162,12722
2/22/2025,22,4599
2/22/2025,223,8441
2/22/2025,225,16603
2/22/2025,277,8813
2/22/2025,308,7549
2/22/2025,309,6765
2/22/2025,313,22708
2/22/2025,314,10688
2/22/2025,326,2645
2/22/2025,407,10216
2/22/2025,409,9756
2/22/2025,605,9865
2/22/2025,607,57262
2/22/2025,612,21063
2/22/2025,624,26004
2/22/2025,635,14853
2/22/2025,158,4755
2/22/2025,160,4949
2/22/2025,169,10050
2/22/2025,303,6376
2/22/2025,307,7109
2/22/2025,311,10259
2/22/2025,323,10011
2/22/2025,324,6728
2/22/2025,413,13
2/22/2025,414,107
2/22/2025,439,6368
2/22/2025,609,16435
2/22/2025,613,20826
2/22/2025,618,29247
2/22/2025,8,7921
2/22/2025,10,18165
2/22/2025,299,3344
2/22/2025,296,2118
2/22/2025,329,3925
2/22/2025,437,1374
2/22/2025,602,53402
2/22/2025,14,11704
2/22/2025,143,3733
2/22/2025,152,526
2/22/2025,300,3465
2/22/2025,441,3537
2/22/2025,471,95
2/22/2025,476,15796
2/22/2025,622,10532
2/22/2025,20,2307
2/22/2025,628,27444
2/22/2025,394,4362
2/22/2025,149,899
2/22/2025,397,20469
2/22/2025,159,7638
3/1/2025,150,1219
3/1/2025,13,9657
3/1/2025,143,20
3/1/2025,154,3018
3/1/2025,155,3279
3/1/2025,159,6411
3/1/2025,168,8227
3/1/2025,20,2053
3/1/2025,22,2390
3/1/2025,225,18195
3/1/2025,228,10547
3/1/2025,231,16740
3/1/2025,276,3682
3/1/2025,277,9454
3/1/2025,304,5960
3/1/2025,305,6285
3/1/2025,309,7667
3/1/2025,313,24284
3/1/2025,314,11815
3/1/2025,318,35251
3/1/2025,321,4223
3/1/2025,328,7042
3/1/2025,392,11226
3/1/2025,393,6261
3/1/2025,397,24772
3/1/2025,399,7506
3/1/2025,403,12755
3/1/2025,407,11214
3/1/2025,409,10856
3/1/2025,436,1510
3/1/2025,477,14490
3/1/2025,601,28617
3/1/2025,605,16416
3/1/2025,609,16937
3/1/2025,610,54024
3/1/2025,611,102847
3/1/2025,613,22617
3/1/2025,614,37898
3/1/2025,618,31502
3/1/2025,623,32270
3/1/2025,628,34926
3/1/2025,8,9417
3/1/2025,9,21340
3/1/2025,151,11667
3/1/2025,164,42347
3/1/2025,167,33213
3/1/2025,220,1290
3/1/2025,223,8667
3/1/2025,308,8427
3/1/2025,324,6068
3/1/2025,326,3047
3/1/2025,394,4768
3/1/2025,398,12863
3/1/2025,440,5056
3/1/2025,441,3999
3/1/2025,602,58596
3/1/2025,607,57386
3/1/2025,625,21023
3/1/2025,635,12442
3/1/2025,146,104
3/1/2025,165,12028
3/1/2025,222,5404
3/1/2025,234,9910
3/1/2025,297,1387
3/1/2025,299,5763
3/1/2025,303,6099
3/1/2025,320,8320
3/1/2025,327,6722
3/1/2025,404,9588
3/1/2025,10,19353
3/1/2025,158,4036
3/1/2025,296,2447
3/1/2025,307,7959
3/1/2025,413,5540
3/1/2025,612,21332
3/1/2025,619,27935
3/1/2025,622,9441
3/1/2025,624,24887
3/1/2025,149,1924
3/1/2025,310,19750
3/1/2025,325,2663
3/1/2025,437,1367
3/1/2025,147,12
3/1/2025,152,1737
3/1/2025,438,5492
3/1/2025,157,3269
3/1/2025,160,5103
3/1/2025,333,6617
3/1/2025,232,13319
3/1/2025,323,10890
3/1/2025,414,6959
3/1/2025,156,2063
3/1/2025,471,69
3/1/2025,145,3
2/9/2025,103,2549
2/9/2025,13,6058
2/9/2025,143,2577
2/9/2025,147,3229
2/9/2025,150,1061
2/9/2025,152,1548
2/9/2025,153,9583
2/9/2025,159,5948
2/9/2025,160,3893
2/9/2025,164,25843
2/9/2025,167,21909
2/9/2025,168,4150
2/9/2025,17,7097
2/9/2025,22,1522
2/9/2025,220,897
2/9/2025,222,3659
2/9/2025,225,10342
2/9/2025,231,10162
2/9/2025,297,657
2/9/2025,303,4808
2/9/2025,304,4559
2/9/2025,311,8048
2/9/2025,312,8137
2/9/2025,314,7039
2/9/2025,323,6279
2/9/2025,333,5149
2/9/2025,396,4442
2/9/2025,398,8079
2/9/2025,399,4556
2/9/2025,405,7136
2/9/2025,409,6756
2/9/2025,439,5098
2/9/2025,471,7274
2/9/2025,610,37405
2/9/2025,614,25967
2/9/2025,625,16267
2/9/2025,628,24988
2/9/2025,635,6742
2/9/2025,8,5799
2/9/2025,9,16211
2/9/2025,119,13857
2/9/2025,144,1973
2/9/2025,151,8341
2/9/2025,162,9384
2/9/2025,169,6184
2/9/2025,277,6116
2/9/2025,310,14982
2/9/2025,316,8674
2/9/2025,318,23800
2/9/2025,319,4650
2/9/2025,320,6359
2/9/2025,393,4470
2/9/2025,404,7717
2/9/2025,407,8342
2/9/2025,414,4337
2/9/2025,601,18780
2/9/2025,602,44612
2/9/2025,607,37732
2/9/2025,609,12300
2/9/2025,611,73002
2/9/2025,612,14313
2/9/2025,613,15508
2/9/2025,618,17515
2/9/2025,619,19293
2/9/2025,276,2199
2/9/2025,305,4286
2/9/2025,325,1670
2/9/2025,326,1854
2/9/2025,624,13121
2/9/2025,154,2765
2/9/2025,223,6121
2/9/2025,296,1614
2/9/2025,298,1919
2/9/2025,324,4212
2/9/2025,441,2876
2/9/2025,155,3220
2/9/2025,234,6811
2/9/2025,307,5460
2/9/2025,327,4626
2/9/2025,436,1137
2/9/2025,308,6048
2/9/2025,397,16530
2/9/2025,623,20181
2/9/2025,149,1507
2/9/2025,156,1981
2/9/2025,20,1011
2/9/2025,306,3552
2/9/2025,622,6732
2/9/2025,329,2768
2/9/2025,437,977
3/23/2025,14,3286
3/23/2025,144,2495
3/23/2025,146,3707
3/23/2025,149,577
3/23/2025,155,3136
3/23/2025,158,3642
3/23/2025,159,6815
3/23/2025,160,4762
3/23/2025,168,1942
3/23/2025,220,980
3/23/2025,222,4351
3/23/2025,277,4011
3/23/2025,300,2905
3/23/2025,306,3397
3/23/2025,307,4408
3/23/2025,308,5379
3/23/2025,309,5404
3/23/2025,314,7457
3/23/2025,316,11786
3/23/2025,318,29998
3/23/2025,320,8583
3/23/2025,323,9022
3/23/2025,324,5759
3/23/2025,326,2395
3/23/2025,396,4482
3/23/2025,399,4805
3/23/2025,404,7377
3/23/2025,409,8604
3/23/2025,413,5468
3/23/2025,414,6073
3/23/2025,436,1134
3/23/2025,438,4240
3/23/2025,441,2892
3/23/2025,471,11026
3/23/2025,605,7569
3/23/2025,609,14389
3/23/2025,610,44506
3/23/2025,612,15115
3/23/2025,618,23309
3/23/2025,619,23013
3/23/2025,622,7597
3/23/2025,623,28923
3/23/2025,628,29670
3/23/2025,8,6197
3/23/2025,9,16301
3/23/2025,103,3160
3/23/2025,107,2009
3/23/2025,151,9504
3/23/2025,153,11397
3/23/2025,157,3123
3/23/2025,20,1055
3/23/2025,225,14920
3/23/2025,228,10503
3/23/2025,296,1897
3/23/2025,301,4509
3/23/2025,310,14670
3/23/2025,321,3342
3/23/2025,407,9884
3/23/2025,601,22508
3/23/2025,602,43986
3/23/2025,607,46572
3/23/2025,611,82437
3/23/2025,624,13292
3/23/2025,625,17925
3/23/2025,635,9667
3/23/2025,152,533
3/23/2025,162,6257
3/23/2025,305,4506
3/23/2025,392,8727
3/23/2025,613,16981
3/23/2025,614,28417
3/23/2025,313,19162
3/23/2025,397,15852
3/23/2025,299,2693
3/23/2025,327,4800
3/23/2025,13,2890
3/23/2025,156,1891
3/23/2025,164,29819
3/23/2025,394,3347
3/23/2025,223,6252
3/23/2025,234,8599
3/23/2025,297,752
3/23/2025,329,3406
3/23/2025,150,298
3/23/2025,167,25303
3/23/2025,22,1316
3/23/2025,231,8
1/25/2025,151,9892
1/25/2025,152,1522
1/25/2025,154,2682
1/25/2025,160,3493
1/25/2025,168,7791
1/25/2025,17,10985
1/25/2025,22,1912
1/25/2025,223,8849
1/25/2025,225,18971
1/25/2025,234,8921
1/25/2025,276,2753
1/25/2025,277,6392
1/25/2025,296,2109
1/25/2025,303,5715
1/25/2025,307,7471
1/25/2025,310,19629
1/25/2025,314,13312
1/25/2025,318,37976
1/25/2025,321,3951
1/25/2025,325,2298
1/25/2025,392,10204
1/25/2025,394,4770
1/25/2025,396,6594
1/25/2025,397,26260
1/25/2025,398,13433
1/25/2025,399,7625
1/25/2025,403,13089
1/25/2025,413,5616
1/25/2025,438,5344
1/25/2025,440,5323
1/25/2025,476,14387
1/25/2025,477,12871
1/25/2025,601,27439
1/25/2025,607,56102
1/25/2025,609,19324
1/25/2025,610,56890
1/25/2025,612,19318
1/25/2025,614,34969
1/25/2025,618,20702
1/25/2025,622,8685
1/25/2025,623,27438
1/25/2025,624,20494
